NBa7we src,d4r55,RfnDt,rsqaWe,wiI7pd,dSlJg,Hzvxle,pkWtMe,dSlJg 2,znYl0,znYl0 2,nM6d2c,DZSIDd,wiI7pd 2
https://lh3.googleusercontent.com/a/ACg8ocIuT6oGftqJfipRZw3yEgVrI5rYM2iDlwwC4sqxxv-xQt8n-w=w45-h45-p-rp-mo-br100,Aby Sánchez,9 opiniones,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK8zIouERguoAthBFTeF6mm57rY_kjtrCInh2jQk9y3TwrHEQ=w45-h45-p-rp-mo-ba2-br100,Mauricio Pumalpa,Local Guide · 2 opiniones,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWW16SwH-79Fb33PX6C8muAfJikYzK35q8RT5KZXAMIEFXyWV8T=w45-h45-p-rp-mo-br100,Jeferson Esteban España Portilla,,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLXy84Z2PGH6tluGDp80GaRcfkiG6NqaM0hZV_basB1Gibb6A=w45-h45-p-rp-mo-br100,David Gudino,1 opinión,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWx8JvHvfRnWCWhhiaEyJWxADBpLfUOTfOBUEur5ogvxw2KpSU7=w45-h45-p-rp-mo-ba2-br100,Karen Zurita,Local Guide · 1 opinión · 1 foto,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXAC5VCEd0dJdNKqIQg5v3z8BXZFYrrTJgHqPXSWYGrqw6vpjT1=w45-h45-p-rp-mo-ba5-br100,Alex Kovalchuk,Local Guide · 7 opiniones · 11 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVkCNPyZvBGww-LaBbkkJ7eQ7H0TrVOyMCIcaU7DXHHodIHXLsq=w45-h45-p-rp-mo-ba4-br100,Juan Carlos Vidal Placencia,Local Guide · 29 opiniones · 125 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLFlQOEDsRvPtUNvADVNiXBWQVofoBNiwH0J798YUP58q4xxA=w45-h45-p-rp-mo-br100,william correa,,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK4B4MfOqnqvkZj7B7NHuLFRo4GMcj9ZI8VkuaIlndr4JVaGQ=w45-h45-p-rp-mo-br100,ruth loor,,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUA9A8xJKBSfFc4cicLeWnOveqytx3pG01vRK9_lixYSdgHkYpk=w45-h45-p-rp-mo-ba4-br100,Gabriel Vásquez,Local Guide · 3 opiniones · 41 fotos,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXmvvyC-v4vf0YruKy5lAp6fv1B-Bz8ni2s66Bt0gFQRne2kqwyCQ=w45-h45-p-rp-mo-br100,Diana Quevedo Reina,2 opiniones,Hace 4 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWj8jVUdPcXT02Oev1kptivciivo_SSW13UaL0DHY2ArcWcEHg=w45-h45-p-rp-mo-br100,Pablo Salazar Jaramillo,13 opiniones · 20 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLkRkneCiUCRbDrun-EOoCpSNcUBgRA9gio2Hkvq1RtsTuIsg=w45-h45-p-rp-mo-br100,Marilyn Valdivieso,,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKY1dvX2tPNTKpF7rV-nkY_GjRBW9C1XNTL8guQLNaaOQNWCg=w45-h45-p-rp-mo-ba4-br100,Silvy Alban,Local Guide · 104 opiniones · 6 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVHELi2HEOTH-seWy7evXgXdhqSEN54fwMIqx1gHEmX4zsVqlU=w45-h45-p-rp-mo-ba4-br100,Talia Acosta,Local Guide · 50 opiniones · 19 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVZ-4pPUv1I7dueUG2IR4dCa_8O6i-MPCAPVVKBXsbzQPlZ5CsSoA=w45-h45-p-rp-mo-ba3-br100,mayela teresa guillen guillen,Local Guide · 24 opiniones · 10 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUh68-EXeUBv7DWD_fu__kTdMIRviTqR7e0t85RxKJEoyCgibwVPg=w45-h45-p-rp-mo-br100,santiago fernando velasco granizo,4 opiniones,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJtPGDnxfwHNl85syd4itAYrPFir2FPNqtDzyfNLEfG7IM6Sg=w45-h45-p-rp-mo-ba2-br100,daniel verdesoto,Local Guide · 24 opiniones · 6 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIP8_mKgeRhFakzAB7k8Jr7UPIr53ilGtYI1vkz2O9rvbtvTA=w45-h45-p-rp-mo-br100,Gloria Mendez,4 opiniones,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV3U39jmExfI5IEmLkNhUIKOOqMibzcardHNQwpDStkUaxZLEXa=w45-h45-p-rp-mo-ba3-br100,Sofia Estrella,Local Guide · 16 opiniones · 12 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL4Df61JaeMlzKP_aYjSiVDgB2tREAaF4EAbtQUa3vqyfInLQ=w45-h45-p-rp-mo-br100,Everson Marcillo,9 opiniones · 5 fotos,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXpbJCS8-HoeOEswtsd3vYBhGY2ULm2-X9klo_ym9z8ZuDnZaA=w45-h45-p-rp-mo-br100,CARLOS CAIZA,,Hace 5 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLSRp6Nw0mcIfzhFOwwnJDijkFuN4zL3Fshg7-MN75hfCp5Rg=w45-h45-p-rp-mo-br100,Carlos Luis Franco Quintero,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUxc0PUKtC0mTYkmO5qILsSZYtB01Ghf85WGUmk-g-l8UcFHE4q=w45-h45-p-rp-mo-br100,Alex M,2 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJFuGn3uF4xfjhGozBgdQjKiiKc8aHyweBfwkoG09AAyRS8Eg=w45-h45-p-rp-mo-br100,Daniela Ganchozo,1 foto,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUmLpBGuRwQ7JxQoS4N993MB-cb3gMnHs0PDoVR5DErVDl79SQ=w45-h45-p-rp-mo-br100,RVPC.,1 opinión,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKLyOWjeSx1HoIswB7s4ulhTJQGb-dJG8HvbrnSttGka9f5Qg=w45-h45-p-rp-mo-br100,Gloria Arroyo,3 opiniones · 14 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLuDI11Cm98mzHc362eK9m7uVFsIaehQl902YrWaGI8sYekbw=w45-h45-p-rp-mo-br100,Laura Quisphi,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjULuGbidGONrtXfVN3F6TaHJYkLuDPoYO0Cbetlz1fJ5n3ZLaU=w45-h45-p-rp-mo-br100,Gabriel Giovanni,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKutntwEYxl0z75YT6XjacHPd3MOIDEYpMpx55di-rccekffw=w45-h45-p-rp-mo-br100,Alfredo Morales,4 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX7ip4FA-H05S15460RshD0-RFVYRNqJV3nNLvBPQdQCQ_E0x9heg=w45-h45-p-rp-mo-ba4-br100,Francys Mier,Local Guide · 4 opiniones · 113 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV-70pSe0jLRojc61r22GH4lNukJNhRBHxUW3g4Lkf1U2DczF_h-g=w45-h45-p-rp-mo-ba3-br100,Johanna Cobos Román,Local Guide · 25 opiniones · 36 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK8QW_GF2fXQ1l93w28vTVG7jIwT4Unol_reUNzvWPni5qX-A=w45-h45-p-rp-mo-br100,Veronica Portilla,1 opinión · 1 foto,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKiSkJvy1FusJCxf8K6t2TNwaOq8j_T6mwzlM4V1Hr1ahmenA=w45-h45-p-rp-mo-ba3-br100,Yadira Baez,Local Guide · 33 opiniones · 2 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUMIzcmc0xnA_7lp70Yg4sZN53TRmj-DqFB_VPVuT5wXfDx6HPG=w45-h45-p-rp-mo-br100,Rafael Farinango,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVOAR-BmKO9RXQUpzH4gM26i2znNdyCrUINlt_np1XkrQwDScne=w45-h45-p-rp-mo-br100,wilian narvaez,3 opiniones · 12 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocInhEeeKvMGPT_KcY0-hHbsriGowdfPumWfPgaPvZxyvU5Xdw=w45-h45-p-rp-mo-br100,Lesly De La Torre,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJpf2W4f1MqJAbct-0c3MkuJSY1pOhYaLgWxd4bsK6R3GJHpns=w45-h45-p-rp-mo-ba2-br100,Carlos Campoverde Díaz,Local Guide · 22 opiniones · 5 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLSW9DtAoRwAQI_ZuJw6VJqVjuxzgiPJ0ySVZgvChHmfZqQ3w=w45-h45-p-rp-mo-br100,José Colimba,,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKOun-3IK3xZsk0NcQtRoR7E8vsJQfC7NKzLYjr6Bz1HEKujg=w45-h45-p-rp-mo-ba2-br100,Daniel Pinos,Local Guide · 4 fotos,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWpZQqBFoyanv-w4XdDLnQKK-wRnupJwaR2kcF0i9Q3GQPPQsw=w45-h45-p-rp-mo-ba3-br100,Andrés Estrella (Android-Ec),Local Guide · 40 opiniones · 1 foto,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV1ebaqlzq6XXXbNH_OcqYKKyC7CpHN-MHYnqjXNFWrQCoAHrGb=w45-h45-p-rp-mo-br100,Andrea Villegas,2 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVsO3oHHiHzDkaa7UBZEMD1ycus0WmgR499laAwRTWT8CTHERYT=w45-h45-p-rp-mo-br100,Juan pablo Ushiña A,6 opiniones,Hace 6 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWPVVbW902t89gSwXItsF3lXcIdWqH1RoiD5PQwUvm3_8wfskLw=w45-h45-p-rp-mo-br100,Favian Quishpe,1 opinión · 1 foto,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKZ_e04_q8tSn9VvPdVBg_NaPOwC4_wQzl54HbQhbKB1VHB=w45-h45-p-rp-mo-br100,Stefani Quintero,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXXJobw8MTvfVNvrRiQaiX_X1EtA7cA6Ld1zZXfziKuP-5x3K2HCw=w45-h45-p-rp-mo-br100,yordi alcivar chila,2 opiniones,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXqV8t92xjc3qOdb2O7ciRZP34J3B7h4ZMxAoAzAAYXfoxnuCGcnQ=w45-h45-p-rp-mo-ba4-br100,Daniel Tapia,Local Guide · 11 opiniones · 442 fotos,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW02LAKV8zpDLcAJ2nRjhuazfUYbMKixcCu1Jdvuip98KfGvXQ=w45-h45-p-rp-mo-br100,Fabian Jaya,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJsCyujC-RQmE5-qfl20_Tzp4Al39qHWLTD2TMyWQLbFRMzhw=w45-h45-p-rp-mo-br100,Fernando Cisneros Abad,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIkf_rY1MRLPzmXJujfycdb0Vri4qzfk4Eu-6tx5nXMQz7SbQ=w45-h45-p-rp-mo-br100,Jessica Lucas,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXGNFetOvas2fam5Z_dKDzqUaS1pk7jvpdl9Ohjh_MIrUCbU466=w45-h45-p-rp-mo-br100,Maribel Mary,2 opiniones,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX5s1M2ehOS14LsLy04gCgI3pvptPKKJmSKTrzXcgVhjIxnaTbE=w45-h45-p-rp-mo-ba6-br100,Patricio Delgado,Local Guide · 541 opiniones · 959 fotos,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI2__79CnrnwRYPRgyJYAeezNNHK3Kn2s_NWvpL2ZGadRvDpw=w45-h45-p-rp-mo-br100,Diego Herrera,2 fotos,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocK-sK-YfbnGO_xhaBxzjwzH-xkANlJPNT8QD9Q3tQ6kYg5hYA=w45-h45-p-rp-mo-br100,magdali palacios,,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIomLVX8RLFs7INS1BhpqzYqYmVIQngaklXLwar5vzx6XFxKR3L=w45-h45-p-rp-mo-br100,Dome Burbano,1 opinión · 1 foto,Hace 7 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVvmZOumJvrKdA0lPW7PI_b_6t05X6hZPdf_5oGfR-zAyFs9lR19g=w45-h45-p-rp-mo-ba4-br100,Viviana Vásquez,Local Guide · 101 opiniones · 7 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXh-GyHl4YATwoIpHlAV8I0PdmNRUuuZWT9PqlLp_s6XbPVPc2ajw=w45-h45-p-rp-mo-ba3-br100,Anita Ruiz,Local Guide · 41 opiniones · 13 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVA6AUUW8OvrNKkVm9J5eu7aeTSuIaEOMgKKuAAiJ2u4Dlz8JZaZw=w45-h45-p-rp-mo-ba4-br100,Axel Zambrano,Local Guide · 102 opiniones · 27 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJBl37VX1poInzQ_0H0rAGUzQW5QT-0_P0BBaAqXUVBg-yWtQ=w45-h45-p-rp-mo-br100,Cristian Quinaluisa,,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIx0aVAdb7N42wmdX0BLAtT1nDlUTpT2mTcMUP3iZjlN2hU9w=w45-h45-p-rp-mo-br100,Monica Venegas,,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW8LDwlaNYPdSG1d4xzxNeoXXP6PZXisFvBob4NonT3G05sX3uraA=w45-h45-p-rp-mo-ba3-br100,Orlon Duarte,Local Guide · 14 opiniones · 57 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXKUeqnY95si74eoK5OB0QtMLZ9Kp8cR8Lj4LeuxKr6GGGyQjyvuQ=w45-h45-p-rp-mo-br100,JULIO CHECO,2 opiniones · 25 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXjj6d0WJffv0TYWPzdPQCPuT8MI7ae4jv5GSYJ8vPLDkwycPLX=w45-h45-p-rp-mo-br100,Adriana Carrera,2 opiniones · 5 fotos,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUykYYJQzaOH23VyeSKvWo7cAl1JdwD56twmjRCaoWiwqE-chg=w45-h45-p-rp-mo-br100,patricio salas,,Hace 8 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWhVXudnNbGaqXa3bGAFNszzMIyZIlnGqHM3Mfa4nCeN8gBpoAd=w45-h45-p-rp-mo-br100,Rodolf Vill45,12 opiniones,Hace 9 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUHdNMWKjYlTp5PRtKnvfVp8vn28wO88M2bJDgh11Z4AoEtjF3P=w45-h45-p-rp-mo-br100,Luis Marquez,,Hace 9 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU5F7O61yNNoiXr76srWtWA-7wkRP1LXmmWp2k2Fhvymp28Hq-A=w45-h45-p-rp-mo-br100,Erika Sánchez,2 opiniones,Hace 9 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUq3VZMZF7zo4667Vw1IxwPcuRlGYOgGBwVwuaTKFsp6NbXCWQg=w45-h45-p-rp-mo-br100,ALEJANDRA CÁRDENAS,,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJtK8UgPx62mMfwoXV7yY7E77ftpNs25FZCZ8yFeV5u_lxI3g=w45-h45-p-rp-mo-br100,Fausto Rodriguez,,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVr2i_lHrxYZm4cPVDW9nUFn4c0_xP4UWqsr7-_5JCU0_uDIZ2TNQ=w45-h45-p-rp-mo-ba3-br100,Rubén Espinoza,Local Guide · 25 opiniones · 45 fotos,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXYLljWQ6NzlDRBLdN4HK4rkfeB0htt8ER1nGPT_Pt4TqpPoOsG=w45-h45-p-rp-mo-br100,Pablo Patino,11 fotos,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWgUbS8Zfj3RCr19PgGfkHNhJc9gDp1V6GvqdchCCWydYa0nvjuSA=w45-h45-p-rp-mo-br100,Luis Villacis (PUCHUKAY),,Hace 10 años,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX-mX3jeIvqWofMQSr8m4d4tND73NWxK9AxR49snC_bnVeSCQVg=w45-h45-p-rp-mo-br100,Richard Mora,,Hace 11 años,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIAtBzm6w_YmToZT4bIDJQzIJyw-AmG2v5qsFNJZ8gJIcgz_w=w45-h45-p-rp-mo-br100,Belén Cisneros,3 opiniones,Hace 6 días,"Tengo 28 semanas de embarazo con un diagnóstico de embarazo de alto riesgo, vine hacer validar un certificado porque me dieron reposo médico y llevo aquí 3 horas esperando q el señor “guardia” q hace todo menos cuidar la integridad y…",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUbLJmWt2-VO_1upaPDiYuAnUExmaWpJQGkWYXhlttnBhsPwSL_=w45-h45-p-rp-mo-br100,Bryan Vinueza,2 opiniones · 1 foto,Hace 6 días,Todo empieza a las 06:30am en la fila de entrega de turnos para la validación de certificados que por la grandiosa atención que brinda el iess uno tiene que ir al servicio privado…,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjX5jSaLyb_H7H-SbwVxIrGV79k9vGNmGcFegIx8a5yRMs--IHj2ow=w45-h45-p-rp-mo-ba2-br100,sthif andrade,Local Guide · 8 opiniones · 2 fotos,Hace un mes,"Muchas felicidades a la atención que nos prestaron luego de la cirugía que tuvo mi mamá. Deberían de seguir todos los centros medicos hospitales y demás públicos tomar como ejemplo dicha atención. Por parte de este Hospital desde las enfermeras hasta los doctores, sigan así",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjV2HI3UHRJD4VVVi18c3d8mAqNxYokTHgDMHA-EwzS88J-ISQEw3g=w45-h45-p-rp-mo-ba4-br100,Manualidades Rosita,Local Guide · 86 opiniones · 7 fotos,3 semanas atrás,"En plena lluvia, los guardias no se organizan bien y dejan a los pacientes afuera 🥶…",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWq2n--4Kkp4aaIfwIeotcp2oy9E-PULoOIYoGZhenh4o9_fCjo=w45-h45-p-rp-mo-ba5-br100,Adolfo Moreno,Local Guide · 285 opiniones · 377 fotos,Hace un año,"Debe asistir con tiempo para citas médicas más hacer fila para laboratorio, agendar en ventanilla antes. Revisar con ventanilla para concretar citas. Seguro, ordenado pero si toma su tiempo mucha paciencia",,Me gusta,2.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXi_GrS4f5udDQQtVgxHBXnDpaF7cJlII7MNIiD59ma6qkQpaPH=w45-h45-p-rp-mo-ba5-br100,Eliza238,Local Guide · 348 opiniones · 742 fotos,Hace 3 años,"Muy mala atención... Se demoran en atender... Yo creo que esta bien un tiempo para almorzar, pero por qué dejar desatendido el puesto de trabajo??? Para un trámite me demoré casi 2 horas, espero mejoren en su atención y que no se estén…",,Me gusta,5.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWUiTun22nmAut-aH2FAO6le_lU0NAMLfZke6QncKTykX71izLi=w45-h45-p-rp-mo-ba3-br100,Jorge Luis Yaguana,Local Guide · 62 opiniones · 31 fotos,Hace 2 años,"Deberían mejorar el área de odontología pésimo servicio ya va ser 1 hora desde que tenía la cita y aun no han llamado cuando se tiene otras gestiones que hacer no se puede esperar tanto tiempo.
Ese profesionalismo no vale",,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXgQVXm9dZi_xfGkvGArQRr2i9RD0itaTBjAnf2kA_QDa5N5i5jKw=w45-h45-p-rp-mo-ba2-br100,MC *,Local Guide · 20 opiniones · 2 fotos,Hace 11 meses,"Por favor atiendan los teléfonos!!!, sino para q los tienen.  Tengo una cita médica en el Dispensario Central, y estoy tratando de comunicarme a informar q no voy a poder asistir desde hace una semana, y para que asignen a otra persona,…",,Me gusta,3.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUw0ENdHD6kjGXcaO3j1fAUAfS23LTeJkEleac1l-eXHzSyT7D-=w45-h45-p-rp-mo-br100,Alejandro Herrera,1 opinión,Hace un año,"Señor director del centro medico central quito
Muy buenos  días.  Por pedirte un favor
No se que  pasa en la distribución  de turnos para los metabólicos , ya estamos…",,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocIwQDFBkhj2UkAda-9XOY2mcZDXi54sdCWfoUu6DRpzRt1KeQ=w45-h45-p-rp-mo-br100,Plataformas Compartidas,1 opinión,Hace 9 meses,"muy mala atención , tiene buzon de quejas y sugerencias que le mismo personal no sabe ni como es el manejo, y aparte no saben  tratar al paciente, que lastima que nuestros recursos sean mal utilizados en estos malos ""profesionales"", porque no es que nos regalan nada.",,Me gusta,3.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVHJtXJRNq6k9ptlvwh0WpftO-C2ufH5H-NxU9Xh-3ZNXuajM1Z=w45-h45-p-rp-mo-ba3-br100,Alexei Carvajal Guarderas,Local Guide · 8 opiniones · 4 fotos,Hace 2 años,"Muy agradecido con el área de urgencias. Esta mañana tuve que acudir al laboratorio para una prueba rutinaria y, en el lapso entre toma de muestras, sufrí un accidente. Acudí de inmediato a urgencias, en donde explique que tenía muy poco…",,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocJPhixTmYOlpSqo3oTEA2fae2YQ_28lprZqLum8br0iy9--Ww=w45-h45-p-rp-mo-br100,Daniela Sabando,8 opiniones · 5 fotos,Hace 9 meses,"Pésimo servicio. Tenía una cita y al momento en que me acerco el doctor no había asistido, ni siquiera me informaron para no asistir y además no me reagendaron la cita",,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocLqP1U-yMRC1bamscWyJXeXTk4wSGOuJ8svgqxoEqfLjDshKQ=w45-h45-p-rp-mo-ba4-br100,Hugo Novoa,Local Guide · 70 opiniones · 41 fotos,Hace un año,Siempre hará falta mejorar... y más todavía si se trata de la salud de todos nosotros los que aportamos hay turnos que son muy simples... pero dan con mucho tiempo de distancia es imperdonable obtener un turno después de 4... o 5 meses,,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUkwFF_D1s1OYlDtlFVrTqJ_ym_eIGmmXw_D_SvKq8_2JuNg6hKrQ=w45-h45-p-rp-mo-br100,Dani Pildav,5 opiniones,Hace un año,La atención de la psiquiatra es pésima. No hay mas médicos de esa área no nos dan medicina. Que impotencia #@%$&#%# de lo peor,,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjU-5l57meKGtKrPTx_Rkztnu4S1l3c4zABE8O1OaYb4xI6cHINR=w45-h45-p-rp-mo-br100,JOSÉ BUITRÓN,10 opiniones · 1 foto,Hace 9 meses,"Pésimo servicio, dicen que hay 3 doctores y brillan por su ausencia…no se conduelen de nadie",,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVjEevWaZRaXGQ-vHmahtAwa0HYmC_g4CfmWdilIE9H0901f1CPcQ=w45-h45-p-rp-mo-ba4-br100,Silvia Brito,Local Guide · 29 opiniones · 286 fotos,Hace 4 años,"Llevo 4 días tratando de comunicarme y jamás contestan. Siempre dice que están ocupados.
Hoy que estamos en emergencia sanitaria sucede esto, que será cuando todo es…",,Me gusta,2.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXHfgxm94X1qllycq2K_1Qw_ZpXz1vP1kg_t484GSTadHPgBZwq=w45-h45-p-rp-mo-br100,Guillermo Tell,112 opiniones · 4 fotos,Hace un año,"Sí hay buena atención, lo malo es que hay exceso de pacientes llega la mamá con sus 5 hijos atenderse y es un caos total.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXgO2sp2wm8hT-WulVz5UlxsZcrYXuzwJ_Itxeb_7Q3X69OIIQ=w45-h45-p-rp-mo-ba6-br100,Miguel Teran,Local Guide · 386 opiniones · 530 fotos,Hace un año,Excelente el medico general para la tercera edad. Pero no hubo la medicina para el colesterol.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocLh7RgDexxVcPrw-q5qjUrmmvX7clZpFyifBzLCCB4iz9DvbNU=w45-h45-p-rp-mo-br100,NANCY BEATRIZ ANDRADE OCAMPO,1 opinión,Hace 6 años,La atencíon en el Dispensario Central del Iess es muy buena sobre todo en el area de pacientes cronicos. Pero en este momento me encuentro con problemas en mi corazón tengo una cita  en la Clinica de Cronicos para el día 15 de Agosto del…,,Me gusta,1.0,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUE9WWTmNaXKeUgp5Ow-0IcgUiBj6GJYD8M70t1O1fqCW_5q9zm=w45-h45-p-rp-mo-br100,Eleonor Tobar,5 opiniones,Hace 3 años,Es el mejor hospital siempre mi mamá me ha llevado a este hospital yo tengo rinitis y sinusitis y siempre me daba mis alergias y me enfermava muy seguido entonces mi mamá me llevava allí y lo mejor esque me atendían de inmediato siquiera…,,Me gusta,1.0,,,Compartir,,,
