"YQ4gaf src","GyeGK","vWB2ve","T7nuU","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocIYh3bnRYLoHr_FdirIpCIDfiSazi83BDWOvJwg5Km1Q3tx7w=s128-d-cc-rp","JOSE ANTONIO ROMAN ACIEN","Hace 5 meses","Recreación impresionante de los hechos ocurrido con un realismo total y absoluto.  Reparto fantástico y mi enhorabuena al Director JA Bayona","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJqMXUkc4KEVQqm2gAEu6jRkSy9Wjgt4PpIUeMZxwXxblR5Nw=s128-d-cc-rp","Pablo martin passaglia","Hace 4 meses","Alguien me ayuda? El que la vio me puede decir si tiene alguna escena de sexo porfa? La quiero ver con mí hija por eso pregunto. Gracias y sepan entender","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJcxKUHm9qAl5rMf6OmkLRJxxmd0qhHO2gSyMoRzp6TQ1xK3Q=s128-d-cc-rp","Liliana Espinosa","Hace 4 meses","Me gustó la película, no tiene golpes bajos y tiene escenas duras, pero muestran los sentimientos de los protagonistas del accidente, q ponen en manifiesto la amistad, la toma de decisiones ante tremenda situación en la q tienen q sobrevivir, los vi y sentí muy humanos.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLAdDuSHsX3DaDT68OdTNUU4l8Vr2tzzNWBuy2ECrBb_qDauA=s128-d-cc-rp","Guzmán Heredero Gullón","Hace 5 meses","Increíbles escenas, muy conseguidas, a pesar de rodar sobre el mismo tema, no se hace pesada. Muy conmovedora, merece mucho la pena.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXyAvJJZaRZNxmjiCq4Cf6rVyPwyyajkorXaWzb9ahhjCcVY6rfCQ=s128-d-cc-rp","Salomé Cruz","Hace 4 meses","Excelente, esta película es más de lo que pudimos esperar, gracias por darle visibilidad a aquellos que nos dejaron por medio de Numa quien también fue un grande.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWYeo1o8b5QeZJRf7BizSd1lyJVcHZQzKSotwfwD8XzdXROMbjUbg=s128-d-cc-rp","Sindel Karina","Hace 4 meses","Fuerte, emotiva, hermosa. Apunta mucho más a los protagonistas y su lucha increíble por sobrevivir. Para mirar y pensar.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV_UY1UAnZSbINAt0tflbGWyDhF39w_mGQo5mFgS9WrkCm_tqb6=s128-d-cc-rp","Caroline Bucarey","Hace 4 meses","Excelente, maravillosa, emocionate, cruda. Muy bien hecha, el reparto magnífico.  Había visto ""viven"" pero no sentí la emoción que sentí ahora.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWNyS0yoZ-pBngt0p1UyUlNBufyDeIWA3eojcp2QtgTlpeFqyUmsQ=s128-d-cc-rp","Agencia Freaklances. Animamos Internet","Hace 4 meses","Excelente, innersiva, agobiante y muy humana.
Sientes el frío, el dolor, la claustrofobia, la angustia y la humanidad de los personajes.
Los primeros planos que maneja Bayona son demoledores. 
Película de Óscar.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKCnyD2X3uGpKXtMSGRa7YQh-i1Dye602E5_nzKZxhj79iMuA=s128-d-cc-rp","Horacioasd 1","Hace 3 meses","Muy buena película, 100% recomendada 👌 historia muy conmovedora y emotiva. Espero que todos los que tengan la oportunidad de verla lo hagan, no se arrepentirán.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWRnKYQslVdHtJRkFU4hf2elsWR4F694H4DByxXVyc5LvaOS2yT=s128-d-cc-rp","David García","Hace 4 meses","Me sentí al lado de ellos, no como espectador , si una película logra eso significa que ha llegado a un nivel superior, todo me encantó de ella.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWa97V2w7Uk0gU_jd7WY7Y77ddnMff_rWQSaPnmT2tgN038XnOe=s128-d-cc-rp","Laura A.","Hace 5 meses","Fascinante. Profundamente conmovedora. Podría pasarme horas y horas hablando de esta película y de los detalles y el cariño que hay detrás de ella. No os la perdáis, haceos ese favor🙏🏿","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWJoOG3l0RQi-VzagL-tYmnpcpk8v_4MYg5ckEy4IfXWoLwQPaFzg=s128-d-cc-rp","SER Y COMPARTIR","Hace 4 meses","La mejor , muestran el lamentable suceso, desde otra óptica bien distinta. Me encantó la vi 2 veces y voy por la tercera.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWhJ4UfwBkx4sa3ZRrKZdku_VW8uOzBeDCyg2S0snTXfAWiINAg=s128-d-cc-rp","Fiorella Bertamini Caetano","Hace 4 meses","Tremenda película y producción, el casting muy bien realizado.
Sinceramente una historia muy fascinante, triste, y de lucha. 
Como Uruguaya los aplaudo de pie","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIbgPJA3oiklnaVyoa4DpRACTE7Zf5cbe3YBGPIXn4zIURqLMQ=s128-d-cc-rp","Odiseo1891","Hace 5 meses","Hoy viajo a verla en Minas, pero adelanto mí opinión en base a todo lo leído y escuchado, más al ser contemporáneo del accidente y de chico escuchar por radio su emotivo rescate","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjXmdOXZkes6YjEqGf8XZ_-IMNzU4ncUKDUthi1JmKuyIzy6llgrhQ=s128-d-cc-rp","Claudia Doral","Hace 4 meses","Espectacular. Nunca me he sentido tan metida en una película. Maravillosa de principio a fin. No lo supero.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKqB-ot9WQ-80_Rze3xwspZUN5bed3szhz2EoSCuBmr6dGpxkoY=s128-d-cc-rp","Carol Zeballos","Hace 4 meses","Excelente película, eligieron perfectamente a los actores ,saben interpretar la historia y adentrar al espectador en la misma, se rinde un homenaje muy bien logrado a los actuales sobrevivientes.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLN6teM8D7UM_703w5aNihvc-HkgKhq2mgSSBUSNJVI9ObDtA=s128-d-cc-rp","Nery Atoche","Hace 2 meses","Excelente película resiliencia y amor al prójimo me encanto que fuese hablada totalmente en español ya eshora de apoyar al cine en nuestro idioma  100%recomendable","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJixBJVPBKr99Ayk4rBtjAK7P7Hakkffsxv5nlZEP8QdOIjBg=s128-d-cc-rp","Laura Lorente Rodriguez","Hace 4 meses","Una película muy buena, llena de emociones, muy autinca. Llorando desde el principio te metes en la peli y sufres con ellos","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWYJ2KITFy78ELAy3hs1yQQE93j_QyD63vulxEcAumk8VqZpCOw=s128-d-cc-rp","Montse Sanchez","Hace 4 meses","Como el ser humano aún viviendo la peor de las situaciones lo convierte en el 
más generoso,màs comprensivo,capaz de dar tanto amor y lucha ,por un atismo de vida a cambio de absolutamente nada...Habrà amor màs desinteresado?no no lo hay..Bayona y su equipazo nos trasladan a esa montaña,dónde pasamos frío,miedo,hambre..Uno sale trasformado,hay un antes y un después,es muy heavy pero es así...❤️","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUUTnJKzU-gnnGFTlfSVWSl89Y3deVfs25BM4kNGGXgvM7Shm0=s128-d-cc-rp","Angela Martin","Hace 5 meses","Peliculón, es una película que contiene un poco de todos los sentimientos, tristeza, alegria, miedo…
Es increíble lo bien que lo cuenta la película, la historia basada en hechos reales.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjXTzAVX6XxJsVgznuxgFfVdeTxrWjFV8StlZyH6axBfuQqeX5r7=s128-d-cc-rp","Nataly Ariana GARCIA RAMIREZ","Hace 3 meses","Una película que relata lo sucedido de una tragedia que vivieron 16 jóvenes y que a pesar de las circunstancias, nunca se dieron por vencidos aun cuando tenían miedo. Mil respetos","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJnOuAun4OULrbghXlN_FSbktXzAWTvBf01XEiiaPBfLXzz7w=s128-d-cc-rp","Adolfo MC","Hace 3 meses","Ya hacía tiempo que no notaba tanto interés y respeto de los espectadores en una sala de cine. 
La pelicula espectacular, enhorabuena J A.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJQdkX88iYfp7FVU7QqX-2u9bVIrfjpPBFQB92hiHi7LeWYvw=s128-d-cc-rp","Stella Maris O'Connell","Hace 4 meses","Excelente, me encantó, me parece que hay un pequeño error histórico ya que al rezar el Padrenuestro dicen ""perdona nuestras ofensas"" y en esa época aún se decía ""perdona nuestras deudas "".","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXZwwgAD2ZDWJfgw9oefGOCqnyekI2rdC4XD5vJLxvVuLtO9mE=s128-d-cc-rp","Piita largo","Hace 4 meses","La mejor película que eh visto en la últimas década, cada personaje logra tocar la fibra más sensible de la Empatia, superación y la descripción gráfica de ser valiente, un aplauso!!👏","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKxLfsj-c0h65RnRQxByBVyr4I0uXCcu02dB81IuARZjhcMVA=s128-d-cc-rp","Jazmin Ramirez","Hace 2 meses","Basada en hechos reales … los sentimientos a flor de piel cuando la vez, sentí la desesperación por un momento por todo lo que pasaron los que sobrevivieron y los que fallecieron en aquel fatídico accidente…la recomiendo","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIqYSQrqqLXN4WvS-qJsgA4xcc6-UvWDEBsFopLnSQ2oSvNZA=s128-d-cc-rp","Eli Gch","Hace 4 meses","Excelente! Vi la de viven! Y esta,las 2 espectaculares pero sin duda esta es la más realista 5 estrellas sin duda !","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVnB-Rzeo3MqCzgcj0ak9_7b3u2fZhlWE6h3l85H8H4VCljX1ox=s128-d-cc-rp","Isabella Bolaños Cuéllar","Hace 4 meses","La película es muy cruda con el mensaje que quiere dar y eso es algo que admiro enormemente, adore cada minuto de esta y las 2 horas pasaron volando, llore bastante con la triste historia de esta película y me gustaría que todos la llegarán a conocer.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocJGzGNHKWgmQpgu73HUZwc8hjIeb8X-gp1iJeXGLXFDHocrPw=s128-d-cc-rp","Manuel De Cueto García","Hace 4 meses","Me ha parecido una obra maestra de nuestro cine. Humanamente es una maravilla y los veinte minutos finales son emotivamente irresistibles.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVsxqumy5ErPjcF1JqShN_d2dYybD9ZpzUv4zK5LgwfPYIRYNJT=s128-d-cc-rp","Micaela Echaniz","Hace 4 meses","Muy fuerte la historia y muy bien contada, la verdad que impactante, las actuaciones y los efectos especiales muy realistas, está película es arte, merecen ganar el Óscar","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXWQ5sOFfu-mgQRxAQnheRc--peB-Q2TJkH2tONUMmrc7_y163O=s128-d-cc-rp","DUO TALLER","Hace 4 meses","Tremenda, realista y conmovedora película sobre la tragedia de Los Andes. Sin duda alguna, la mejor de las tres que se hicieron. Imperdible.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWCOerBvdQrJ_1YChN3tBYjgDCGMwDan7w_E1XXEpNfYoc7TX2jGQ=s128-d-cc-rp","Gg Garcia","Hace 5 meses","Maravillosa película..  en momentos sentí que estaba en ese avión y que sentía el frío que ellos sintieron.Que realización  más perfecta. Gracias Bayona.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocI23wFhFpH6aalqsm2Ozv8GT3evgJnd3rwd58R2RUCAjlf5gQ=s128-d-cc-rp","Victor Zuñiga","Hace 4 meses","Una de las mejores películas que he visto. Fuertes escenas pero también un gran mensaje de agradecer por lo que tenemos.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLTWbSdc5fi0Kk8Qjxf2lugZ_dgLgG-HKDBM35f-NMwi6Eecw=s128-d-cc-rp","Andrea Arauna","Hace 5 meses","Magnífica, simplemente, magnífica. Muy dura por lo triste que fue el suceso pero muy bien hecha, la recomiendo muchísimo.","Esta opinión te resultó útil a ti y a otras 9 personas.","Esta opinión les resultó útil a 9 personas."
"https://lh3.googleusercontent.com/a/ACg8ocLVRqj40pTBlqW8HgbHK3YDQCoOQ-CzTHGtX31H2DMIabg0fQ=s128-d-cc-rp","Felix Miraldo Marquez Sanchez","Hace 4 meses","Una película desgarradora, que cuenta la realidad con la mayor fidelidad posible. Me emocionó muchísimo 😢💔
Muchas felicitaciones a todo el colectivo que la hizo posible","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXADTjkuCCKluqU_A3xMEcX1jlZPB_GxnvgBlBKhkqlbHgktbJPMA=s128-d-cc-rp","Maria fernanda Villegas alejos","Hace 4 meses","Que película tan heavy, está súper emotiva y te engancha, hace empatizar mucho con los personajes y sentir muchísimo, me encantó, muy buen trabajo, película del año.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXyA3Ob7HSpAx3LhZLO8uu3t5nzJYGUiKdhkbfQ3Jjq5B29x5U=s128-d-cc-rp","Valeria Runza","Hace 3 meses","Excelente película. Leí el libro antes y, si bien éste tiene más detalles, la película refleja tal cual la historia como los sobrevivientes la contaron. Muy fuerte.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIkd0yf5F1axCc5bV5r2x6xrIw9Vc4nl8Rj22w5EB5htxmG8A=s128-d-cc-rp","Javi Serrano","Hace 4 meses","Excelente película!.. solo me hubiera gustado que incluyeran a todos los sobrevivientes reales en escenas significativas, así como pasó con canesa, nando y carlitos.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocLWBcUgdpTOQI5ApeiuhVtDrxo-86MiQ2e1w9zpzdReS3AO8Q=s128-d-cc-rp","Gonzalo de la Calle","Hace 5 meses","Peliculón, la verdad me encantó la forma en la que reinterpretaron todo lo sucedido, muy fuerte y sentimental la película, en mi opinión personal hace que uno valore más la vida día a día.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUQp0qGz-6VxqHRYsh5aTyW000Ggm11KoWiwQMQHpo53-v-eo6y=s128-d-cc-rp","Oscar Castro","Hace 4 meses","La mejor pelicula hasta el momento, te trasmite el sufrimiento y lo q sintieron. Muy buena película la recomiendo mucho.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWh1KQW5Ny7yCdsP-HpfivMnaFE7Zy7zGcSYQp-fdt0kN-_-otn=s128-d-cc-rp","Doris Diaz Fontalba","Hace 4 meses","Conmovedora, un gran trabajo, transmite el espiritu de la situación, frio, dolor, angustia, hambre, con tintes latino que sin la soberbia y espectáculo de hollywood llega al corazón de los espectadores","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVCOrh7ATEzuy8W-SBS4Lw1GoVJts3z1VMxDTXFVLmsXs3gRGqmHA=s128-d-cc-rp","Sandy Castillo","Hace 3 meses","La mejor película que he visto, trasmite un sentimiento tan bonito no sabe cuántas veces me la he visto ya, se merece todo a los premios","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXLL6M4bvKDrZFRNOQZnUuhoET7NeEGo3dzeXf1QuJlinJoQgQ=s128-d-cc-rp","Tomas Vasquez Neyra","Hace un mes","Muy buena película! De sentimientos muy fuertes, él como ver las personas viven con fe en los andes, muy bonita película.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVNqdIGUW00Gfnvv611c72kWiPxmt7YPc4VIovUsLMW1-iN09ci=s128-d-cc-rp","Maite Punti Moreau","Hace 4 meses","Una maravilla del cine, pide sentir realmente algo aun que sea de lo que los verdaderos heroes sin capa sintieron al estar en la montaña.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWMNhS4SJfTA_wG38iMH-TjEgnOCqaGJhByTZro7FH-BDADMZlMpw=s128-d-cc-rp","Gene Arrechedera","Hace 4 meses","Conozco la historia hace años y he visto las otras películas pero en esta ocasión j.a bayona se lució! Excelente trabajo y recomendada!","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjXIpEDwOkYg5PqyLI1LZIVmCeURzNf0YOSZUdLoJswe4XVSNBXu8A=s128-d-cc-rp","Daniel Trias","Hace 4 meses","Logra transmitir la esencia de lo ocurrido como ninguna de las anteriores; respetando el Ser Uruguayo y las particularidades de esos jóvenes; inspirado en el mejor libro que se escribió al respecto","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV29TN0iQyWIqDdQLbrTKqSMkl3bQnhjbsdTJKTOyr3Y-kfBAs=s128-d-cc-rp","Samuel Galeano","Hace 4 meses","Impresionante 

La historia me tiene enganchado y alucinado.

La película es una obra maestra y se merece todos los premios.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKM-Y1c1ej0NQ8Kk9_nRC8VyS0iGkiNFsC9eaX24ufpdGm05Q=s128-d-cc-rp","David Robles Sánchez","Hace 3 meses","Me ha parecido la más triste del mundo, lloré a mares con la muerte de Numa Turcatti , esta película es un homenaje a las víctimas de Los Andes y a los que sobrevivieron es la mejor del año.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWOZP9DN1v1d1IJ3pPLuhG0PwZ2OrRRNXCpFa5R06txbu7o5FU=s128-d-cc-rp","Cristina Momo","Hace 5 meses","La ví 2 veces en Netflix.en mi casa
Me emocionó mucho...me acuerdo cuando los encontraron allá por el 72..
Y pensé..es un milagro de Navidad!!","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
